Frame	Time	Elec	VdW	Nonbond
146	29.2	98.0164	-1.7057	96.3107
147	29.4	25.1236	-0.8839	24.2397
148	29.6	44.989	-0.8043	44.1847
149	29.8	-44.9833	-1.0035	-45.9868
150	30	20.3596	-5.159	15.2006
151	30.2	-5.9935	-2.0636	-8.0571
152	30.4	12.0535	-1.1827	10.8708
153	30.6	13.7607	-0.1446	13.6161
154	30.8	5.3738	-0.1459	5.2279
155	31	-6.8645	-0.4716	-7.3361
156	31.2	-10.0285	-0.1682	-10.1967
157	31.4	-5.174	-0.0646	-5.2386
158	31.6	29.9534	-0.9058	29.0476
159	31.8	29.3835	-0.9527	28.4308
160	32	-19.2161	-0.7136	-19.9297
161	32.2	-9.9116	-0.6109	-10.5225
162	32.4	9.1526	-0.1229	9.0297
163	32.6	29.5706	-0.5461	29.0245
164	32.8	3.9335	-0.5272	3.4063
165	33	3.9422	-2.6294	1.3128
166	33.2	17.1006	-7.0864	10.0142
167	33.4	39.8946	-6.8822	33.0124
168	33.6	37.9479	-3.8483	34.0996
169	33.8	18.781	-4.6744	14.1066
170	34	-7.6787	-6.7949	-14.4736
171	34.2	23.3449	-1.6985	21.6464
172	34.4	-1.6346	-1.2241	-2.8587
173	34.6	29.5919	-2.0473	27.5446
174	34.8	2.5842	-1.1757	1.4085
175	35	-0.9165	-0.3796	-1.2961
176	35.2	5.8669	-0.2607	5.6062
177	35.4	17.1624	-0.9177	16.2447
178	35.6	24.6775	-1.3254	23.3521
179	35.8	-54.185	-5.0857	-59.2707
180	36	34.3675	-10.9969	23.3706
181	36.2	-72.2409	-7.9565	-80.1974
182	36.4	62.8442	-3.8002	59.044
183	36.6	12.2273	-1.2554	10.9719
184	36.8	49.3049	-1.1724	48.1325
185	37	23.2235	-0.8746	22.3489
186	37.2	11.2331	-0.9639	10.2692
187	37.4	53.101	-2.938	50.163
188	37.6	86.1128	-4.4942	81.6186
189	37.8	-7.6278	-2.6109	-10.2387
190	38	79.388	-3.5554	75.8326
191	38.2	36.417	-6.1077	30.3093
192	38.4	63.8351	-6.2299	57.6052
193	38.6	36.2419	-8.8927	27.3492
194	38.8	32.9928	-7.7898	25.203
195	39	3.8706	-14.3417	-10.4711
196	39.2	-76.7694	-7.9905	-84.7599
197	39.4	-53.1552	-10.9264	-64.0816
198	39.6	82.7509	-3.4973	79.2536
199	39.8	0.4256	-9.625	-9.1994
200	40	-53.9717	-9.2809	-63.2526
201	40.2	-27.9028	-3.516	-31.4188
202	40.4	-51.0674	-7.7122	-58.7796
203	40.6	-95.9977	-14.4089	-110.407
204	40.8	-167.555	-20.5226	-188.078
205	41	-195.61	-17.4451	-213.055
206	41.2	-144.797	-13.8586	-158.656
207	41.4	-32.77	-14.8372	-47.6072
208	41.6	-129.347	-15.6909	-145.038
209	41.8	-54.3586	-11.6511	-66.0097
210	42	-30.7964	-15.1714	-45.9678
211	42.2	-115.017	-19.5951	-134.612
212	42.4	-34.0847	-25.8185	-59.9032
213	42.6	-137.283	-12.3986	-149.682
214	42.8	-219.711	-21.9605	-241.671
215	43	-166.846	-18.1094	-184.956
216	43.2	-149.799	-15.1769	-164.976
217	43.4	-217.894	-25.6898	-243.584
218	43.6	-298.902	-37.7975	-336.7
219	43.8	-176.643	-19.5943	-196.238
220	44	-267.025	-20.1485	-287.174
221	44.2	-302.049	-20.4059	-322.455
222	44.4	-281.753	-21.1138	-302.867
223	44.6	-267.542	-22.5789	-290.121
224	44.8	-388.449	-32.915	-421.364
225	45	-351.46	-27.0558	-378.516
226	45.2	-405.955	-28.1498	-434.105
227	45.4	-306.307	-37.2192	-343.526
228	45.6	-244.451	-25.7397	-270.19
229	45.8	-220.844	-24.4522	-245.296
230	46	-105.499	-40.392	-145.891
231	46.2	-282.705	-27.9317	-310.637
232	46.4	-239.75	-20.4621	-260.212
233	46.6	-192.892	-21.1429	-214.035
234	46.8	-284.788	-26.2599	-311.047
235	47	-292.454	-18.6659	-311.12
236	47.2	-321.696	-19.7263	-341.422
237	47.4	-201.382	-24.7795	-226.162
238	47.6	-249.635	-23.2623	-272.898
239	47.8	-273.907	-33.8839	-307.791
240	48	-441.297	-36.5533	-477.851
241	48.2	-363.003	-27.5694	-390.572
242	48.4	-393.705	-24.0868	-417.792
243	48.6	-296.999	-25.7208	-322.72
244	48.8	-264.249	-30.8775	-295.127
245	49	-399.957	-22.1874	-422.145
246	49.2	-314.607	-24.6081	-339.215
247	49.4	-335.818	-39.9442	-375.762
248	49.6	-448.024	-38.3153	-486.339
249	49.8	-299.221	-34.3764	-333.597
250	50	-293.511	-48.1149	-341.625
251	50.2	-289.628	-33.2065	-322.835
252	50.4	-273.316	-36.7959	-310.112
253	50.6	-322.455	-30.2138	-352.668
254	50.8	-290.252	-33.192	-323.444
255	51	-382.868	-39.6954	-422.564
256	51.2	-357.419	-45.9519	-403.371
257	51.4	-318.049	-47.1681	-365.217
258	51.6	-313.582	-41.2738	-354.856
259	51.8	-398.03	-37.4376	-435.468
260	52	-426.416	-28.3717	-454.788
261	52.2	-523.317	-31.7248	-555.042
262	52.4	-501.839	-30.9133	-532.752
263	52.6	-477.881	-40.4373	-518.319
264	52.8	-534.939	-54.061	-589
265	53	-375.495	-47.3787	-422.874
266	53.2	-414.53	-43.6335	-458.163
267	53.4	-310.158	-42.0231	-352.181
268	53.6	-426.262	-29.9856	-456.248
269	53.8	-284.663	-27.7396	-312.403
270	54	-228.981	-39.187	-268.168
271	54.2	-306.285	-35.3532	-341.638
272	54.4	-432.254	-26.5661	-458.82
273	54.6	-262.842	-41.159	-304.001
274	54.8	-326.777	-29.4964	-356.273
275	55	-387.034	-29.8038	-416.838
276	55.2	-495.883	-35.0776	-530.961
277	55.4	-482.815	-28.0937	-510.909
278	55.6	-348.074	-22.2987	-370.373
279	55.8	-550.007	-30.1511	-580.158
280	56	-375.634	-22.4288	-398.063
281	56.2	-346.221	-17.9056	-364.126
282	56.4	-328.819	-14.2902	-343.109
283	56.6	-235.493	-20.9161	-256.409
284	56.8	-284.573	-16.2194	-300.792
285	57	-230.088	-16.8779	-246.966
286	57.2	-155.688	-14.9514	-170.64
287	57.4	-249.231	-10.3128	-259.544
288	57.6	-181.617	-27.4462	-209.063
289	57.8	-322.347	-40.3003	-362.647
290	58	-237.005	-29.225	-266.23
291	58.2	-230.005	-19.6161	-249.621
