Frame	Time	Elec	VdW	Nonbond
263	52.6	-8.0885	-13.1401	-21.2286
264	52.8	-14.8346	-17.3392	-32.1738
265	53	-14.0024	-15.6953	-29.6977
266	53.2	-14.407	-17.8755	-32.2825
267	53.4	-3.2866	-12.2143	-15.5009
268	53.6	-7.7442	-9.7472	-17.4914
269	53.8	0.9852	-10.9976	-10.0124
270	54	0.7453	-12.1855	-11.4402
271	54.2	-8.845	-14.8698	-23.7148
272	54.4	-7.3535	-13.3133	-20.6668
273	54.6	-1.3512	-17.6829	-19.0341
274	54.8	-8.9296	-15.5555	-24.4851
275	55	-2.7052	-12.7244	-15.4296
276	55.2	-9.623	-15.3072	-24.9302
277	55.4	-7.8282	-17.6119	-25.4401
278	55.6	-3.6126	-11.7406	-15.3532
279	55.8	-2.3688	-12.7043	-15.0731
280	56	-5.1125	-13.7096	-18.8221
281	56.2	3.0426	-13.1116	-10.069
282	56.4	-6.5909	-14.6837	-21.2746
283	56.6	-3.7633	-14.2145	-17.9778
284	56.8	-3.585	-11.0337	-14.6187
285	57	-4.5268	-11.7707	-16.2975
286	57.2	-5.1299	-14.9145	-20.0444
287	57.4	2.8571	-14.3051	-11.448
288	57.6	-2.9785	-14.5889	-17.5674
289	57.8	-2.4421	-13.4214	-15.8635
290	58	0.9988	-12.0119	-11.0131
291	58.2	0.3649	-12.9782	-12.6133
