Frame	Time	Elec	VdW	Nonbond
138	27.6	3.1599	-8.8149	-5.655
139	27.8	-2.0698	-8.3341	-10.4039
140	28	3.5441	-6.8497	-3.3056
141	28.2	-0.1998	-6.9661	-7.1659
142	28.4	0.0595	-15.7467	-15.6872
143	28.6	2.7238	-13.6702	-10.9464
144	28.8	-0.7854	-13.4958	-14.2812
145	29	-2.4888	-13.8946	-16.3834
146	29.2	-1.1137	-12.9501	-14.0638
147	29.4	-0.1626	-12.2075	-12.3701
148	29.6	1.0392	-15.1056	-14.0664
149	29.8	0.9657	-15.8763	-14.9106
150	30	0.6178	-16.8783	-16.2605
151	30.2	-0.8791	-15.1904	-16.0695
152	30.4	-1.5642	-14.9484	-16.5126
153	30.6	-0.5491	-16.6989	-17.248
154	30.8	0.4916	-17.0395	-16.5479
155	31	-2.7773	-18.3978	-21.1751
156	31.2	2.5339	-9.0692	-6.5353
157	31.4	2.1889	-8.941	-6.7521
158	31.6	4.8493	-15.7034	-10.8541
159	31.8	3.7461	-16.2048	-12.4587
160	32	-1.2522	-15.6607	-16.9129
161	32.2	2.9409	-11.5345	-8.5936
162	32.4	0.3555	-2.4368	-2.0813
163	32.6	-1.6373	-14.1431	-15.7804
164	32.8	5.2676	-13.8304	-8.5628
165	33	5.3949	-11.683	-6.2881
166	33.2	2.3824	-13.2249	-10.8425
167	33.4	3.6815	-14.1225	-10.441
168	33.6	4.4779	-17.1431	-12.6652
169	33.8	2.9021	-16.0459	-13.1438
170	34	0.0874	-12.928	-12.8406
171	34.2	1.3381	-13.5921	-12.254
172	34.4	1.7453	-15.241	-13.4957
173	34.6	0.4945	-13.2592	-12.7647
174	34.8	1.6034	-11.3216	-9.7182
175	35	5.0108	-15.575	-10.5642
176	35.2	-1.4769	-14.1904	-15.6673
177	35.4	1.0345	-13.9841	-12.9496
178	35.6	3.6601	-15.2753	-11.6152
179	35.8	5.6562	-13.9378	-8.2816
180	36	4.9496	-15.7476	-10.798
181	36.2	0.8355	-15.6934	-14.8579
182	36.4	3.4952	-14.8461	-11.3509
183	36.6	0.3001	-16.1645	-15.8644
184	36.8	0.0397	-13.2108	-13.1711
185	37	2.1357	-15.9133	-13.7776
186	37.2	3.0749	-13.6083	-10.5334
187	37.4	2.4229	-12.9736	-10.5507
188	37.6	4.0969	-15.8241	-11.7272
189	37.8	4.0492	-13.0915	-9.0423
190	38	2.6501	-15.8159	-13.1658
191	38.2	0.1306	-14.4104	-14.2798
192	38.4	2.2999	-15.4038	-13.1039
193	38.6	2.2339	-14.8601	-12.6262
194	38.8	2.5282	-13.3947	-10.8665
195	39	1.2147	-15.6851	-14.4704
196	39.2	2.0248	-13.7317	-11.7069
197	39.4	2.1781	-13.7644	-11.5863
198	39.6	3.4712	-14.1999	-10.7287
199	39.8	3.0676	-14.7585	-11.6909
200	40	2.2865	-14.9106	-12.6241
201	40.2	-1.5195	-15.1663	-16.6858
202	40.4	-0.3129	-11.7342	-12.0471
203	40.6	1.578	-15.1183	-13.5403
204	40.8	1.6169	-14.3378	-12.7209
205	41	3.506	-17.2717	-13.7657
206	41.2	2.3333	-15.4376	-13.1043
207	41.4	3.1952	-14.1206	-10.9254
208	41.6	2.2672	-13.7353	-11.4681
209	41.8	1.7972	-11.855	-10.0578
210	42	1.4078	-14.9149	-13.5071
211	42.2	1.7054	-15.3748	-13.6694
212	42.4	0.8617	-13.5998	-12.7381
213	42.6	3.1534	-14.4477	-11.2943
214	42.8	1.0632	-15.8677	-14.8045
215	43	5.1779	-17.5543	-12.3764
216	43.2	2.8721	-16.0037	-13.1316
217	43.4	-4.9827	-10.6359	-15.6186
218	43.6	3.9906	-13.1017	-9.1111
219	43.8	1.9638	-16.0752	-14.1114
220	44	0.6819	-15.9399	-15.258
221	44.2	3.3695	-15.799	-12.4295
222	44.4	3.9729	-17.0145	-13.0416
223	44.6	2.6914	-15.3335	-12.6421
224	44.8	0.1789	-15.2316	-15.0527
225	45	4.6633	-15.6891	-11.0258
226	45.2	4.3885	-16.1534	-11.7649
227	45.4	3.5205	-12.291	-8.7705
228	45.6	2.0745	-15.4355	-13.361
229	45.8	1.4458	-15.6068	-14.161
230	46	-0.3503	-13.5412	-13.8915
231	46.2	0.7281	-15.4681	-14.74
232	46.4	1.2497	-15.1302	-13.8805
233	46.6	1.9113	-11.4074	-9.4961
234	46.8	3.7456	-15.3275	-11.5819
235	47	3.5373	-13.8334	-10.2961
236	47.2	1.1239	-13.1983	-12.0744
237	47.4	0.5463	-12.0566	-11.5103
238	47.6	1.7668	-12.7933	-11.0265
239	47.8	0.8886	-11.9006	-11.012
240	48	3.1017	-11.8267	-8.725
241	48.2	0.7486	-15.2106	-14.462
242	48.4	3.6555	-13.9311	-10.2756
243	48.6	2.1931	-13.6901	-11.497
244	48.8	0.9492	-13.9289	-12.9797
245	49	-1.053	-12.6184	-13.6714
246	49.2	1.2293	-13.3023	-12.073
247	49.4	2.2089	-12.711	-10.5021
248	49.6	-5.1431	-14.3234	-19.4665
249	49.8	-1.1395	-14.649	-15.7885
250	50	0.3489	-15.8355	-15.4866
251	50.2	-0.8102	-15.2549	-16.0651
252	50.4	0.1199	-18.0359	-17.916
253	50.6	0.71	-16.4121	-15.7021
254	50.8	1.2425	-14.8029	-13.5604
255	51	0.2387	-13.1186	-12.8799
256	51.2	1.2514	-11.0848	-9.8334
257	51.4	0.763	-14.4943	-13.7313
258	51.6	-0.5303	-13.3215	-13.8518
259	51.8	1.0317	-14.6655	-13.6338
260	52	1.8489	-15.379	-13.5301
261	52.2	4.4526	-14.0422	-9.5896
262	52.4	2.304	-15.2808	-12.9768
263	52.6	-0.0358	-16.4607	-16.4965
264	52.8	3.561	-11.8894	-8.3284
265	53	1.8429	-15.6247	-13.7818
266	53.2	0.4551	-14.2116	-13.7565
267	53.4	-2.2498	-11.2675	-13.5173
268	53.6	6.3134	-14.6882	-8.3748
269	53.8	0.279	-15.5308	-15.2518
270	54	2.1171	-15.0674	-12.9503
271	54.2	6.0811	-15.8762	-9.7951
272	54.4	2.1633	-14.2139	-12.0506
273	54.6	1.2704	-14.8984	-13.628
274	54.8	0.9812	-16.5063	-15.5251
275	55	2.74	-13.1308	-10.3908
276	55.2	1.6805	-14.3865	-12.706
277	55.4	1.2021	-18.0403	-16.8382
278	55.6	0.7462	-17.1989	-16.4527
279	55.8	0.03	-16.0319	-16.0019
280	56	4.1078	-17.6431	-13.5353
281	56.2	2.5193	-11.3628	-8.8435
282	56.4	2.2196	-13.3717	-11.1521
283	56.6	1.267	-16.6147	-15.3477
284	56.8	-2.8398	-16.5123	-19.3521
285	57	2.4251	-13.942	-11.5169
286	57.2	5.4287	-14.2528	-8.8241
287	57.4	5.8414	-14.78	-8.9386
288	57.6	-1.2489	-16.8418	-18.0907
289	57.8	3.3404	-15.6449	-12.3045
290	58	1.715	-16.2608	-14.5458
291	58.2	-1.6186	-18.0642	-19.6828
