Frame         Time          Elec          VdW           Nonbond       Total         
0             0             +0            +0            +0            +0            
1             1             +0            +0            +0            +0            
2             2             +0            +0            +0            +0            
3             3             +0            +0            +0            +0            
4             4             +0            +0            +0            +0            
5             5             +0            +0            +0            +0            
6             6             +0            +0            +0            +0            
7             7             +0            +0            +0            +0            
8             8             +0            +0            +0            +0            
9             9             +0            +0            +0            +0            
10            10            +0            +0            +0            +0            
11            11            +0            +0            +0            +0            
12            12            +0            +0            +0            +0            
13            13            +0            +0            +0            +0            
14            14            +0            +0            +0            +0            
15            15            +0            +0            +0            +0            
16            16            +0            +0            +0            +0            
17            17            +0            +0            +0            +0            
18            18            +0            +0            +0            +0            
19            19            +0            +0            +0            +0            
20            20            +0            +0            +0            +0            
21            21            +0.0189       -0.0024       +0.0165       +0.0165       
22            22            +0.0397       -0.04         -0.0003       -0.0003       
23            23            +0.0009       -0.0001       +0.0008       +0.0008       
24            24            -0.0094       -0.0001       -0.0095       -0.0095       
25            25            +0            +0            +0            +0            
26            26            -0.0115       -0.0004       -0.0119       -0.0119       
27            27            +0.1838       -0.0183       +0.1655       +0.1655       
28            28            +0.0532       -0.016        +0.0372       +0.0372       
29            29            -0.0135       -0.0005       -0.014        -0.014        
30            30            +0.0016       -0            +0.0016       +0.0016       
31            31            +0.0639       -0.0048       +0.0591       +0.0591       
32            32            +0.0371       -0.0023       +0.0348       +0.0348       
33            33            +0.0949       -0.0044       +0.0905       +0.0905       
34            34            +0.0977       -0.007        +0.0907       +0.0907       
35            35            -0.0001       -0.0006       -0.0007       -0.0007       
36            36            -0.0128       -0.0002       -0.013        -0.013        
37            37            +0.0026       -0            +0.0026       +0.0026       
38            38            -0.0088       -0.0002       -0.009        -0.009        
39            39            +0.0548       -0.003        +0.0518       +0.0518       
40            40            +0.1414       -0.0254       +0.116        +0.116        
41            41            +0.0066       -0            +0.0066       +0.0066       
42            42            +0.0519       -0.0075       +0.0444       +0.0444       
43            43            +0.085        -0.0096       +0.0754       +0.0754       
44            44            +0.0273       -0.0179       +0.0094       +0.0094       
45            45            +0.0992       -0.0158       +0.0834       +0.0834       
46            46            +0.0658       -0.0092       +0.0566       +0.0566       
47            47            +0.035        -0.0118       +0.0232       +0.0232       
48            48            +0.0964       -0.0033       +0.0931       +0.0931       
49            49            +0.0037       -0            +0.0037       +0.0037       
50            50            -0.0308       -0.0002       -0.031        -0.031        
51            51            +0.0167       -0.011        +0.0057       +0.0057       
52            52            +0.0333       -0.0125       +0.0208       +0.0208       
53            53            +0            +0            +0            +0            
54            54            -0.0041       -0.0001       -0.0042       -0.0042       
55            55            +0.0534       -0.008        +0.0454       +0.0454       
56            56            +0.1609       -0.0347       +0.1262       +0.1262       
57            57            +0.0813       -0.0082       +0.0731       +0.0731       
58            58            +0.0526       -0.0074       +0.0452       +0.0452       
59            59            +0.0526       -0.0108       +0.0418       +0.0418       
60            60            +0.1619       -0.0141       +0.1478       +0.1478       
61            61            +0.1033       -0.0046       +0.0987       +0.0987       
62            62            +0.02         -0.0085       +0.0115       +0.0115       
63            63            +0.1531       -0.0098       +0.1433       +0.1433       
64            64            +0.094        -0.033        +0.061        +0.061        
65            65            +0.1066       -0.003        +0.1036       +0.1036       
66            66            +0.1582       -0.0179       +0.1403       +0.1403       
67            67            +0.0509       -0.0702       -0.0193       -0.0193       
68            68            -0.0633       -0.0819       -0.1452       -0.1452       
69            69            -0.0285       -0.0825       -0.111        -0.111        
70            70            -0.0864       -0.0404       -0.1268       -0.1268       
71            71            +0.0901       -0.0706       +0.0195       +0.0195       
72            72            -0.0563       -0.1016       -0.1579       -0.1579       
73            73            +0.0911       -0.0727       +0.0184       +0.0184       
74            74            +0.1763       -0.0722       +0.1041       +0.1041       
75            75            +0.2116       -0.0866       +0.125        +0.125        
76            76            +0.1309       -0.0572       +0.0737       +0.0737       
77            77            +0.2023       -0.0875       +0.1148       +0.1148       
78            78            +0.1499       -0.0413       +0.1086       +0.1086       
79            79            +0.0762       -0.0349       +0.0413       +0.0413       
80            80            +0.1408       -0.0357       +0.1051       +0.1051       
81            81            -0.0161       -0.0442       -0.0603       -0.0603       
82            82            +0.151        -0.0752       +0.0758       +0.0758       
83            83            +0.1013       -0.0965       +0.0048       +0.0048       
84            84            +0.2411       -0.0677       +0.1734       +0.1734       
85            85            +0.2547       -0.1139       +0.1408       +0.1408       
86            86            +0.2365       -0.1143       +0.1222       +0.1222       
87            87            +0.1653       -0.0542       +0.1111       +0.1111       
88            88            -0.0413       -0.0299       -0.0712       -0.0712       
89            89            -0.089        -0.0341       -0.1231       -0.1231       
90            90            +0.2207       -0.0227       +0.198        +0.198        
91            91            +0.1396       -0.0422       +0.0974       +0.0974       
92            92            -0.0344       -0.0881       -0.1225       -0.1225       
93            93            +0.1542       -0.1006       +0.0536       +0.0536       
94            94            +0.0435       -0.0992       -0.0557       -0.0557       
95            95            -0.0422       -0.1071       -0.1493       -0.1493       
96            96            -0.0257       -0.0951       -0.1208       -0.1208       
97            97            +0.1634       -0.0821       +0.0813       +0.0813       
98            98            +0.3333       -0.1184       +0.2149       +0.2149       
99            99            +0.2366       -0.0936       +0.143        +0.143        
100           100           -0.0349       -0.0413       -0.0762       -0.0762       
101           101           +0.212        -0.0988       +0.1132       +0.1132       
102           102           +0.1849       -0.105        +0.0799       +0.0799       
103           103           +0.1916       -0.0715       +0.1201       +0.1201       
104           104           +0.2168       -0.0749       +0.1419       +0.1419       
105           105           +0.1701       -0.0421       +0.128        +0.128        
106           106           -0.0137       -0.0851       -0.0988       -0.0988       
107           107           +0.2841       -0.0815       +0.2026       +0.2026       
108           108           +0.1017       -0.0788       +0.0229       +0.0229       
109           109           +0.1461       -0.0755       +0.0706       +0.0706       
110           110           +0.0528       -0.0785       -0.0257       -0.0257       
111           111           +0.0862       -0.0908       -0.0046       -0.0046       
112           112           +0.2725       -0.0646       +0.2079       +0.2079       
113           113           +0.1033       -0.128        -0.0247       -0.0247       
114           114           +0.1769       -0.101        +0.0759       +0.0759       
115           115           +0.0835       -0.0917       -0.0082       -0.0082       
116           116           +0.0844       -0.0676       +0.0168       +0.0168       
117           117           +0.0961       -0.0508       +0.0453       +0.0453       
118           118           -0.0104       -0.0635       -0.0739       -0.0739       
119           119           -0.0194       -0.1011       -0.1205       -0.1205       
120           120           +0.0347       -0.1036       -0.0689       -0.0689       
121           121           +0.018        -0.0897       -0.0717       -0.0717       
122           122           -0.02         -0.0815       -0.1015       -0.1015       
123           123           +0.0115       -0.0648       -0.0533       -0.0533       
124           124           +0.1663       -0.0728       +0.0935       +0.0935       
125           125           +0.0639       -0.1012       -0.0373       -0.0373       
126           126           +0.1101       -0.0912       +0.0189       +0.0189       
127           127           -0.0794       -0.0471       -0.1265       -0.1265       
128           128           +0.0717       -0.0714       +0.0003       +0.0003       
129           129           +0.1845       -0.0945       +0.09         +0.09         
130           130           +0.1963       -0.091        +0.1053       +0.1053       
131           131           +0.0573       -0.094        -0.0367       -0.0367       
132           132           +0.0618       -0.056        +0.0058       +0.0058       
133           133           +0.2371       -0.0757       +0.1614       +0.1614       
134           134           +0.2485       -0.0679       +0.1806       +0.1806       
135           135           +0.0577       -0.1114       -0.0537       -0.0537       
136           136           +0.0881       -0.1089       -0.0208       -0.0208       
137           137           -0.0233       -0.1004       -0.1237       -0.1237       
138           138           +0.19         -0.0951       +0.0949       +0.0949       
