Frame         Time          Elec          VdW           Nonbond       Total         
0             0             +0.1475       -0.0295       +0.118        +0.118        
1             1             +0.1773       -0.253        -0.0757       -0.0757       
2             2             +0.4867       -0.1881       +0.2986       +0.2986       
3             3             -0.0299       -0.114        -0.1439       -0.1439       
4             4             +0.11         -0.2341       -0.1241       -0.1241       
5             5             -0.1036       -0.0802       -0.1838       -0.1838       
6             6             +0.3088       -0.0719       +0.2369       +0.2369       
7             7             -0.0211       -0.0468       -0.0679       -0.0679       
8             8             +0.0189       -0.0612       -0.0423       -0.0423       
9             9             -0.2384       -0.0746       -0.313        -0.313        
10            10            -0.2388       -0.1158       -0.3546       -0.3546       
11            11            -0.1241       -0.0442       -0.1683       -0.1683       
12            12            -0.051        -0.1276       -0.1786       -0.1786       
13            13            +0.1678       -0.0816       +0.0862       +0.0862       
14            14            +0.0525       -0.0766       -0.0241       -0.0241       
15            15            -0.0121       -0.0555       -0.0676       -0.0676       
16            16            +0.3248       -0.0264       +0.2984       +0.2984       
17            17            -0.0116       -0.0115       -0.0231       -0.0231       
18            18            -0.157        -0.0424       -0.1994       -0.1994       
19            19            -0.1524       -0.1312       -0.2836       -0.2836       
20            20            +0.0842       -0.0125       +0.0717       +0.0717       
21            21            -0.3241       -0.0118       -0.3359       -0.3359       
22            22            +0.0002       -0.0328       -0.0326       -0.0326       
23            23            -0.0654       -0.0218       -0.0872       -0.0872       
24            24            -0.0476       -0.0256       -0.0732       -0.0732       
25            25            -0.038        -0.0003       -0.0383       -0.0383       
26            26            -0.0547       -0.0027       -0.0574       -0.0574       
27            27            +0.0254       -0.0052       +0.0202       +0.0202       
28            28            +0.0414       -0.0222       +0.0192       +0.0192       
29            29            -0.0356       -0.0111       -0.0467       -0.0467       
30            30            +0.0056       -0.0104       -0.0048       -0.0048       
31            31            +0.0709       -0.0271       +0.0438       +0.0438       
32            32            +0.0742       -0.0771       -0.0029       -0.0029       
33            33            -0.0053       -0.0415       -0.0468       -0.0468       
34            34            +0.1067       -0.2104       -0.1037       -0.1037       
35            35            +0.1331       -0.1389       -0.0058       -0.0058       
36            36            +0.1024       -0.2053       -0.1029       -0.1029       
37            37            +0.3602       -0.2635       +0.0967       +0.0967       
38            38            -0.0041       -0.0832       -0.0873       -0.0873       
39            39            +0.0522       -0.0942       -0.042        -0.042        
40            40            +0.1087       -0.1552       -0.0465       -0.0465       
41            41            +0.1589       -0.0607       +0.0982       +0.0982       
42            42            +0.0916       -0.1087       -0.0171       -0.0171       
43            43            +0.2042       -0.2102       -0.006        -0.006        
44            44            +0.1168       -0.1467       -0.0299       -0.0299       
45            45            +0.2265       -0.0882       +0.1383       +0.1383       
46            46            +0.1348       -0.0986       +0.0362       +0.0362       
47            47            +0.0566       -0.0935       -0.0369       -0.0369       
48            48            +0.1423       -0.097        +0.0453       +0.0453       
49            49            -0.0303       -0.0279       -0.0582       -0.0582       
50            50            +0.2364       -0.2581       -0.0217       -0.0217       
51            51            +0.2101       -0.4065       -0.1964       -0.1964       
52            52            +0.256        -0.2422       +0.0138       +0.0138       
53            53            +0.2157       -0.1706       +0.0451       +0.0451       
54            54            +0.0298       -0.1196       -0.0898       -0.0898       
55            55            +0.313        -0.1755       +0.1375       +0.1375       
56            56            +0.0899       -0.2995       -0.2096       -0.2096       
57            57            +0.1128       -0.223        -0.1102       -0.1102       
58            58            +0.3853       -0.3044       +0.0809       +0.0809       
59            59            +0.1298       -0.1224       +0.0074       +0.0074       
60            60            -0.0757       -0.2531       -0.3288       -0.3288       
61            61            +0.1403       -0.1823       -0.042        -0.042        
62            62            +0.2946       -0.1797       +0.1149       +0.1149       
63            63            +0.0797       -0.1384       -0.0587       -0.0587       
64            64            +0.2226       -0.242        -0.0194       -0.0194       
65            65            +0.0895       -0.273        -0.1835       -0.1835       
66            66            -0.0169       -0.0418       -0.0587       -0.0587       
67            67            -0.0717       -0.017        -0.0887       -0.0887       
68            68            +0.0095       -0.0289       -0.0194       -0.0194       
69            69            +0.0746       -0.0357       +0.0389       +0.0389       
70            70            +0.1373       -0.0001       +0.1372       +0.1372       
71            71            +0            +0            +0            +0            
72            72            +0            +0            +0            +0            
73            73            -0.0157       -0.0005       -0.0162       -0.0162       
74            74            -0.0451       -0.0101       -0.0552       -0.0552       
75            75            -0.0682       -0.0072       -0.0754       -0.0754       
76            76            -0.05         -0.0032       -0.0532       -0.0532       
77            77            +0.0892       -0.0452       +0.044        +0.044        
78            78            +0.0204       -0.0374       -0.017        -0.017        
79            79            -0.062        -0.0092       -0.0712       -0.0712       
80            80            +0.0062       -0.0199       -0.0137       -0.0137       
81            81            +0.0111       -0            +0.0111       +0.0111       
82            82            +0.2221       -0.1234       +0.0987       +0.0987       
83            83            +0            +0            +0            +0            
84            84            +0            +0            +0            +0            
85            85            +0.0135       -0.0002       +0.0133       +0.0133       
86            86            -0.0561       -0.0246       -0.0807       -0.0807       
87            87            -0.1093       -0.051        -0.1603       -0.1603       
88            88            -0.031        -0.0522       -0.0832       -0.0832       
89            89            -0.0473       -0.0574       -0.1047       -0.1047       
90            90            +0.072        -0.0502       +0.0218       +0.0218       
91            91            +0.0445       -0.0278       +0.0167       +0.0167       
92            92            -0.0106       -0.0366       -0.0472       -0.0472       
93            93            +0.1183       -0.0668       +0.0515       +0.0515       
94            94            +0.0645       -0.032        +0.0325       +0.0325       
95            95            +0.0107       -0.0728       -0.0621       -0.0621       
96            96            +0.0415       -0.0738       -0.0323       -0.0323       
97            97            +0.0862       -0.0661       +0.0201       +0.0201       
98            98            +0.238        -0.1083       +0.1297       +0.1297       
99            99            -0.0288       -0.0558       -0.0846       -0.0846       
100           100           -0.0494       -0.05         -0.0994       -0.0994       
101           101           -0.021        -0.0486       -0.0696       -0.0696       
102           102           +0.1509       -0.1015       +0.0494       +0.0494       
103           103           +0.0859       -0.0259       +0.06         +0.06         
104           104           +0.1259       -0.0819       +0.044        +0.044        
105           105           +0.1596       -0.17         -0.0104       -0.0104       
106           106           -0.0518       -0.0362       -0.088        -0.088        
107           107           +0.1036       -0.0851       +0.0185       +0.0185       
108           108           +0.0441       -0.0304       +0.0137       +0.0137       
109           109           +0.0111       -0.062        -0.0509       -0.0509       
110           110           +0.05         -0.0929       -0.0429       -0.0429       
111           111           +0.0416       -0.0134       +0.0282       +0.0282       
112           112           +0.1818       -0.0538       +0.128        +0.128        
113           113           +0.0402       -0.0494       -0.0092       -0.0092       
114           114           +0.0511       -0.1543       -0.1032       -0.1032       
115           115           +0.1185       -0.1087       +0.0098       +0.0098       
116           116           +0.2077       -0.1296       +0.0781       +0.0781       
117           117           +0.2231       -0.1306       +0.0925       +0.0925       
118           118           +0.0105       -0.0923       -0.0818       -0.0818       
119           119           +0.1922       -0.1634       +0.0288       +0.0288       
120           120           +0.039        -0.0561       -0.0171       -0.0171       
121           121           -0.0981       -0.0179       -0.116        -0.116        
122           122           +0.0473       -0.1012       -0.0539       -0.0539       
123           123           +0.0002       -0.0608       -0.0606       -0.0606       
124           124           +0.1942       -0.098        +0.0962       +0.0962       
125           125           +0.2853       -0.1454       +0.1399       +0.1399       
126           126           +0.1903       -0.0837       +0.1066       +0.1066       
127           127           -0.0184       -0.0692       -0.0876       -0.0876       
128           128           +0.0745       -0.0221       +0.0524       +0.0524       
129           129           +0.0347       -0.0863       -0.0516       -0.0516       
130           130           +0.1151       -0.2348       -0.1197       -0.1197       
131           131           +0.0887       -0.1386       -0.0499       -0.0499       
132           132           -0.0184       -0.1371       -0.1555       -0.1555       
133           133           +0.1188       -0.0676       +0.0512       +0.0512       
134           134           +0.0115       -0.0807       -0.0692       -0.0692       
135           135           +0.2575       -0.2757       -0.0182       -0.0182       
136           136           +0.0509       -0.328        -0.2771       -0.2771       
137           137           +0.1486       -0.4043       -0.2557       -0.2557       
138           138           +0.0534       -0.1095       -0.0561       -0.0561       
139           139           +0.4151       -0.1492       +0.2659       +0.2659       
140           140           +0.2056       -0.1514       +0.0542       +0.0542       
141           141           +0.1589       -0.1509       +0.008        +0.008        
142           142           +0.191        -0.0961       +0.0949       +0.0949       
143           143           +0.1473       -0.0763       +0.071        +0.071        
144           144           +0.0475       -0.045        +0.0025       +0.0025       
145           145           +0.1684       -0.0477       +0.1207       +0.1207       
146           146           +0.1075       -0.1385       -0.031        -0.031        
147           147           +0.6426       -0.1305       +0.5121       +0.5121       
148           148           +0.1225       -0.3916       -0.2691       -0.2691       
149           149           +0.099        -0.2992       -0.2002       -0.2002       
150           150           +0.3837       -0.3307       +0.053        +0.053        
