Frame         Time          Elec          VdW           Nonbond       Total         
0             0             +0.0188       -0            +0.0188       +0.0188       
1             1             +0.0193       -0.0037       +0.0156       +0.0156       
2             2             +0.1114       -0.0816       +0.0298       +0.0298       
3             3             +0.0343       -0.0095       +0.0248       +0.0248       
4             4             +0.0356       -0.0166       +0.019        +0.019        
5             5             +0.0281       -0.0001       +0.028        +0.028        
6             6             +0.0231       -0.0002       +0.0229       +0.0229       
7             7             +0.0032       -0            +0.0032       +0.0032       
8             8             -0.0525       -0.0148       -0.0673       -0.0673       
9             9             +0.1419       -0.0278       +0.1141       +0.1141       
10            10            +0.094        -0.0225       +0.0715       +0.0715       
11            11            -0.0207       -0.0036       -0.0243       -0.0243       
12            12            +0.0423       -0.0133       +0.029        +0.029        
13            13            +0.0308       -0.0118       +0.019        +0.019        
14            14            -0.0581       -0.0059       -0.064        -0.064        
15            15            +0.0199       -0            +0.0199       +0.0199       
16            16            +0.0351       -0.0001       +0.035        +0.035        
17            17            +0.0172       -0.0002       +0.017        +0.017        
18            18            +0.0183       -0            +0.0183       +0.0183       
19            19            -0.0051       -0.0025       -0.0076       -0.0076       
20            20            +0.042        -0.0006       +0.0414       +0.0414       
21            21            +0            +0            +0            +0            
22            22            -0.0385       -0.0004       -0.0389       -0.0389       
23            23            +0.0133       -0            +0.0133       +0.0133       
24            24            +0.006        -0            +0.006        +0.006        
25            25            +0            +0            +0            +0            
26            26            +0.0006       -0            +0.0006       +0.0006       
27            27            +0.0231       -0            +0.0231       +0.0231       
28            28            +0            +0            +0            +0            
29            29            +0.0266       -0.0001       +0.0265       +0.0265       
30            30            +0            +0            +0            +0            
31            31            +0            +0            +0            +0            
32            32            +0.01         -0            +0.01         +0.01         
33            33            +0.0236       -0            +0.0236       +0.0236       
34            34            -0.0076       -0.0006       -0.0082       -0.0082       
35            35            +0.0789       -0.0008       +0.0781       +0.0781       
36            36            +0.0783       -0.0012       +0.0771       +0.0771       
37            37            -0.0752       -0.0019       -0.0771       -0.0771       
38            38            +0.0467       -0.0001       +0.0466       +0.0466       
39            39            +0.0347       -0            +0.0347       +0.0347       
40            40            +0.0453       -0.0003       +0.045        +0.045        
41            41            +0.0178       -0            +0.0178       +0.0178       
42            42            +0.0232       -0.0006       +0.0226       +0.0226       
43            43            -0.0105       -0.0009       -0.0114       -0.0114       
44            44            -0.1945       -0.0017       -0.1962       -0.1962       
45            45            +0.0534       -0            +0.0534       +0.0534       
46            46            +0.0086       -0.0035       +0.0051       +0.0051       
47            47            +0.047        -0.0002       +0.0468       +0.0468       
48            48            -0.0028       -0.003        -0.0058       -0.0058       
49            49            -0.1665       -0.0045       -0.171        -0.171        
50            50            -0.1081       -0.0013       -0.1094       -0.1094       
51            51            -0.3007       -0.0049       -0.3056       -0.3056       
52            52            -0.1865       -0.0061       -0.1926       -0.1926       
53            53            -0.218        -0.0066       -0.2246       -0.2246       
54            54            -0.0539       -0.0025       -0.0564       -0.0564       
55            55            -0.0764       -0.0012       -0.0776       -0.0776       
56            56            +0.069        -0.001        +0.068        +0.068        
57            57            -0.005        -0.0024       -0.0074       -0.0074       
58            58            -0.2246       -0.0069       -0.2315       -0.2315       
59            59            +0.1435       -0.0004       +0.1431       +0.1431       
60            60            -0.225        -0.0031       -0.2281       -0.2281       
61            61            -0.0655       -0.0028       -0.0683       -0.0683       
62            62            -0.0927       -0.0007       -0.0934       -0.0934       
63            63            -0.223        -0.0017       -0.2247       -0.2247       
64            64            -0.1042       -0.0039       -0.1081       -0.1081       
65            65            +0.0088       -0.0011       +0.0077       +0.0077       
66            66            +0.0137       -0.0006       +0.0131       +0.0131       
67            67            +0            +0            +0            +0            
68            68            +0            +0            +0            +0            
69            69            +0            +0            +0            +0            
70            70            +0            +0            +0            +0            
71            71            +0            +0            +0            +0            
72            72            +0            +0            +0            +0            
73            73            +0            +0            +0            +0            
74            74            +0            +0            +0            +0            
75            75            +0.0009       -0            +0.0009       +0.0009       
76            76            +0            +0            +0            +0            
77            77            +0.0024       -0            +0.0024       +0.0024       
78            78            +0.0323       -0            +0.0323       +0.0323       
79            79            +0            +0            +0            +0            
80            80            +0.0002       -0            +0.0002       +0.0002       
81            81            +0            +0            +0            +0            
82            82            +0.012        -0.0023       +0.0097       +0.0097       
83            83            +0            +0            +0            +0            
84            84            +0            +0            +0            +0            
85            85            +0.0024       -0            +0.0024       +0.0024       
86            86            +0.0023       -0            +0.0023       +0.0023       
87            87            -0.0331       -0.0001       -0.0332       -0.0332       
88            88            +0.0004       -0.0002       +0.0002       +0.0002       
89            89            +0.0165       -0            +0.0165       +0.0165       
90            90            +0.0031       -0.0015       +0.0016       +0.0016       
91            91            +0.0266       -0.0007       +0.0259       +0.0259       
92            92            +0.0228       -0            +0.0228       +0.0228       
93            93            -0.0003       -0.0011       -0.0014       -0.0014       
94            94            +0.0261       -0.0002       +0.0259       +0.0259       
95            95            -0.0172       -0.0013       -0.0185       -0.0185       
96            96            +0.006        -0.0003       +0.0057       +0.0057       
97            97            -0.0175       -0.0038       -0.0213       -0.0213       
98            98            -0.1459       -0.0339       -0.1798       -0.1798       
99            99            -0.2269       -0.0061       -0.233        -0.233        
100           100           -0.0121       -0            -0.0121       -0.0121       
101           101           -0.1065       -0.001        -0.1075       -0.1075       
102           102           +0.0039       -0.0091       -0.0052       -0.0052       
103           103           +0.0407       -0.0002       +0.0405       +0.0405       
104           104           -0.0028       -0.0041       -0.0069       -0.0069       
105           105           +0.1445       -0.0039       +0.1406       +0.1406       
106           106           -0.0505       -0.0018       -0.0523       -0.0523       
107           107           +0.0347       -0.0002       +0.0345       +0.0345       
108           108           +0.0165       -0.0002       +0.0163       +0.0163       
109           109           +0.0118       -0.0009       +0.0109       +0.0109       
110           110           +0.0074       -0.0009       +0.0065       +0.0065       
111           111           +0.0173       -0            +0.0173       +0.0173       
112           112           +0.0055       -0            +0.0055       +0.0055       
113           113           -0.1744       -0.0091       -0.1835       -0.1835       
114           114           +0.2875       -0.0534       +0.2341       +0.2341       
115           115           -0.2372       -0.0302       -0.2674       -0.2674       
116           116           +0.3293       -0.0544       +0.2749       +0.2749       
117           117           +0.2938       -0.0394       +0.2544       +0.2544       
118           118           +0.1859       -0.0443       +0.1416       +0.1416       
119           119           -0.0987       -0.0131       -0.1118       -0.1118       
120           120           +0.0026       -0.0003       +0.0023       +0.0023       
121           121           +0.0445       -0            +0.0445       +0.0445       
122           122           -0.0813       -0.0121       -0.0934       -0.0934       
123           123           -0.0621       -0.0123       -0.0744       -0.0744       
124           124           -0.0843       -0.0091       -0.0934       -0.0934       
125           125           +0.0598       -0.0123       +0.0475       +0.0475       
126           126           +0.0525       -0.0064       +0.0461       +0.0461       
127           127           -0.0188       -0.0029       -0.0217       -0.0217       
128           128           +0.0399       -0.0047       +0.0352       +0.0352       
129           129           -0.1773       -0.0108       -0.1881       -0.1881       
130           130           +0.0241       -0.0245       -0.0004       -0.0004       
131           131           +0.0826       -0.0583       +0.0243       +0.0243       
132           132           -0.0454       -0.0456       -0.091        -0.091        
133           133           -0.349        -0.0573       -0.4063       -0.4063       
134           134           +0.1853       -0.0459       +0.1394       +0.1394       
135           135           +0.7024       -0.1305       +0.5719       +0.5719       
136           136           +2.5051       -0.2754       +2.2297       +2.2297       
137           137           +1.0744       -0.2531       +0.8213       +0.8213       
138           138           +1.1089       -0.1016       +1.0073       +1.0073       
139           139           +0.5788       -0.0946       +0.4842       +0.4842       
140           140           +0.0346       -0.0152       +0.0194       +0.0194       
141           141           -0.194        -0.0188       -0.2128       -0.2128       
142           142           +0.0833       -0.0184       +0.0649       +0.0649       
143           143           -0.1256       -0.0082       -0.1338       -0.1338       
144           144           +0.6208       -0.0803       +0.5405       +0.5405       
145           145           -0.2598       -0.0292       -0.289        -0.289        
146           146           -0.2367       -0.0196       -0.2563       -0.2563       
147           147           +0.2133       -0.044        +0.1693       +0.1693       
148           148           +0.5487       -0.0723       +0.4764       +0.4764       
149           149           +0.2073       -0.0471       +0.1602       +0.1602       
150           150           -0.0557       -0.0387       -0.0944       -0.0944       
151           151           -0.203        -0.0126       -0.2156       -0.2156       
152           152           +0.3993       -0.0711       +0.3282       +0.3282       
153           153           +0.1619       -0.0488       +0.1131       +0.1131       
154           154           -0.0071       -0.0398       -0.0469       -0.0469       
155           155           +0.1636       -0.0837       +0.0799       +0.0799       
156           156           +0.1958       -0.0487       +0.1471       +0.1471       
157           157           -0.1023       -0.0014       -0.1037       -0.1037       
158           158           +0.008        -0.0002       +0.0078       +0.0078       
159           159           -0.0203       -0.0078       -0.0281       -0.0281       
160           160           -0.1032       -0.011        -0.1142       -0.1142       
161           161           -0.2461       -0.0243       -0.2704       -0.2704       
162           162           -0.0882       -0.0035       -0.0917       -0.0917       
163           163           -0.1496       -0.0109       -0.1605       -0.1605       
164           164           +0.0593       -0.0268       +0.0325       +0.0325       
165           165           -0.1099       -0.0159       -0.1258       -0.1258       
166           166           -0.2386       -0.0298       -0.2684       -0.2684       
167           167           -0.1406       -0.0603       -0.2009       -0.2009       
168           168           -0.4157       -0.0302       -0.4459       -0.4459       
169           169           -0.372        -0.0149       -0.3869       -0.3869       
170           170           -0.5064       -0.0044       -0.5108       -0.5108       
171           171           -0.2665       -0.0152       -0.2817       -0.2817       
