Frame         Time          Elec          VdW           Nonbond       Total         
0             0             +0.0125       -0.0014       +0.0111       +0.0111       
1             1             +0.1084       -0.02         +0.0884       +0.0884       
2             2             +0.0407       -0.0237       +0.017        +0.017        
3             3             -0.0411       -0.1033       -0.1444       -0.1444       
4             4             -0.0319       -0.0159       -0.0478       -0.0478       
5             5             +0.0119       -0.0234       -0.0115       -0.0115       
6             6             -0.0066       -0.0117       -0.0183       -0.0183       
7             7             -0.0573       -0.0092       -0.0665       -0.0665       
8             8             +0.0023       -0.0361       -0.0338       -0.0338       
9             9             -0.0242       -0.0001       -0.0243       -0.0243       
10            10            -0.0697       -0.0126       -0.0823       -0.0823       
11            11            +0.0677       -0.0014       +0.0663       +0.0663       
12            12            -0.1325       -0.0033       -0.1358       -0.1358       
13            13            -0.062        -0.0015       -0.0635       -0.0635       
14            14            -0.0379       -0.0076       -0.0455       -0.0455       
15            15            +0.0661       -0.0017       +0.0644       +0.0644       
16            16            -0.0231       -0.0002       -0.0233       -0.0233       
17            17            +0.0124       -0            +0.0124       +0.0124       
18            18            +0            +0            +0            +0            
19            19            +0.0063       -0            +0.0063       +0.0063       
20            20            -0.0951       -0.0073       -0.1024       -0.1024       
21            21            +0            +0            +0            +0            
22            22            -0.0001       -0            -0.0001       -0.0001       
23            23            +0            +0            +0            +0            
24            24            +0.0047       -0            +0.0047       +0.0047       
25            25            +0            +0            +0            +0            
26            26            +0            +0            +0            +0            
27            27            +0            +0            +0            +0            
28            28            -0.0166       -0.0005       -0.0171       -0.0171       
29            29            +0.0168       -0.0003       +0.0165       +0.0165       
30            30            -0.0023       -0.0009       -0.0032       -0.0032       
31            31            +0.0916       -0.0354       +0.0562       +0.0562       
32            32            +0.1043       -0.0099       +0.0944       +0.0944       
33            33            -0.0482       -0.0073       -0.0555       -0.0555       
34            34            +0.0221       -0.002        +0.0201       +0.0201       
35            35            -0.0006       -0.0108       -0.0114       -0.0114       
36            36            -0.0404       -0.0034       -0.0438       -0.0438       
