Frame         Time          Elec          VdW           Nonbond       Total         
0             0             +0            +0            +0            +0            
1             1             +0.0011       -0.0002       +0.0009       +0.0009       
2             2             +0.1347       -0.0168       +0.1179       +0.1179       
3             3             +0.1349       -0.0095       +0.1254       +0.1254       
4             4             +0.2875       -0.013        +0.2745       +0.2745       
5             5             +0.0091       -0.0001       +0.009        +0.009        
6             6             +0.0021       -0.0002       +0.0019       +0.0019       
7             7             +0            -0            +0            +0            
8             8             +0.0583       -0.0087       +0.0496       +0.0496       
9             9             +0.0299       -0.0006       +0.0293       +0.0293       
10            10            +0.0522       -0.0016       +0.0506       +0.0506       
11            11            +0            +0            +0            +0            
12            12            +0.0322       -0.0008       +0.0314       +0.0314       
13            13            -0.0038       -0            -0.0038       -0.0038       
14            14            +0.0609       -0.0008       +0.0601       +0.0601       
15            15            +0            +0            +0            +0            
16            16            +0.0022       -0            +0.0022       +0.0022       
17            17            +0            +0            +0            +0            
18            18            +0            +0            +0            +0            
19            19            +0            +0            +0            +0            
20            20            +0            +0            +0            +0            
21            21            +0            +0            +0            +0            
22            22            +0            +0            +0            +0            
23            23            +0            +0            +0            +0            
24            24            +0            +0            +0            +0            
25            25            +0            +0            +0            +0            
26            26            +0            +0            +0            +0            
27            27            +0            +0            +0            +0            
28            28            +0            +0            +0            +0            
29            29            +0            +0            +0            +0            
30            30            +0            +0            +0            +0            
31            31            +0            +0            +0            +0            
32            32            +0            +0            +0            +0            
33            33            +0            +0            +0            +0            
34            34            +0            +0            +0            +0            
35            35            +0.0391       -0            +0.0391       +0.0391       
36            36            +0.0444       -0            +0.0444       +0.0444       
37            37            +0            +0            +0            +0            
38            38            +0            +0            +0            +0            
39            39            +0            +0            +0            +0            
40            40            +0            +0            +0            +0            
41            41            +0            +0            +0            +0            
42            42            +0.0011       -0            +0.0011       +0.0011       
43            43            +0            +0            +0            +0            
44            44            +0            +0            +0            +0            
45            45            +0            +0            +0            +0            
46            46            +0.0399       -0            +0.0399       +0.0399       
47            47            +0            +0            +0            +0            
48            48            +0.0473       -0            +0.0473       +0.0473       
49            49            -0.0246       -0            -0.0246       -0.0246       
50            50            +0.0081       -0            +0.0081       +0.0081       
51            51            -0.0605       -0.0002       -0.0607       -0.0607       
52            52            +0.009        -0            +0.009        +0.009        
53            53            -0.182        -0.0019       -0.1839       -0.1839       
54            54            +0.0091       -0.0001       +0.009        +0.009        
55            55            +0            +0            +0            +0            
56            56            +0.0284       -0            +0.0284       +0.0284       
57            57            -0.0182       -0.0003       -0.0185       -0.0185       
58            58            -0.0553       -0.0004       -0.0557       -0.0557       
59            59            +0.0904       -0            +0.0904       +0.0904       
60            60            -0.0759       -0.0004       -0.0763       -0.0763       
61            61            -0.0019       -0.0001       -0.002        -0.002        
62            62            -0.0224       -0            -0.0224       -0.0224       
63            63            +0            +0            +0            +0            
64            64            +0.0021       -0.0001       +0.002        +0.002        
65            65            -0.0008       -0.0002       -0.001        -0.001        
66            66            +0            +0            +0            +0            
67            67            +0            +0            +0            +0            
68            68            +0            +0            +0            +0            
69            69            +0            +0            +0            +0            
70            70            +0            +0            +0            +0            
71            71            +0            +0            +0            +0            
72            72            +0            +0            +0            +0            
73            73            +0            +0            +0            +0            
74            74            +0            +0            +0            +0            
75            75            +0            +0            +0            +0            
76            76            +0            +0            +0            +0            
77            77            +0            +0            +0            +0            
78            78            +0            +0            +0            +0            
79            79            +0            +0            +0            +0            
80            80            +0            +0            +0            +0            
81            81            +0            +0            +0            +0            
82            82            +0.0257       -0            +0.0257       +0.0257       
83            83            +0            +0            +0            +0            
84            84            +0            +0            +0            +0            
85            85            +0.0024       -0            +0.0024       +0.0024       
86            86            +0            +0            +0            +0            
87            87            -0.0336       -0.0001       -0.0337       -0.0337       
88            88            +0.0004       -0.0002       +0.0002       +0.0002       
89            89            +0.0092       -0            +0.0092       +0.0092       
90            90            -0.0126       -0.0008       -0.0134       -0.0134       
91            91            +0.0015       -0.0005       +0.001        +0.001        
92            92            +0            +0            +0            +0            
93            93            +0            +0            +0            +0            
94            94            +0.005        -0            +0.005        +0.005        
95            95            +0            +0            +0            +0            
96            96            -0.0063       -0.0002       -0.0065       -0.0065       
97            97            -0.0149       -0.0024       -0.0173       -0.0173       
98            98            -0.0206       -0.026        -0.0466       -0.0466       
99            99            -0.2016       -0.003        -0.2046       -0.2046       
100           100           -0.0389       -0            -0.0389       -0.0389       
101           101           -0.1087       -0.001        -0.1097       -0.1097       
102           102           +0.0137       -0.0082       +0.0055       +0.0055       
103           103           +0.007        -0.0001       +0.0069       +0.0069       
104           104           +0.0944       -0.0022       +0.0922       +0.0922       
105           105           +0.1132       -0.0034       +0.1098       +0.1098       
106           106           -0.021        -0.0002       -0.0212       -0.0212       
107           107           +0.0006       -0.0002       +0.0004       +0.0004       
108           108           +0.019        -0            +0.019        +0.019        
109           109           -0.0155       -0            -0.0155       -0.0155       
110           110           -0.0009       -0.0001       -0.001        -0.001        
111           111           +0.0173       -0            +0.0173       +0.0173       
112           112           +0            +0            +0            +0            
113           113           -0.1425       -0.0004       -0.1429       -0.1429       
114           114           +0.3707       -0.0407       +0.33         +0.33         
115           115           -0.1797       -0.0256       -0.2053       -0.2053       
116           116           +0.4066       -0.046        +0.3606       +0.3606       
117           117           +0.4707       -0.0359       +0.4348       +0.4348       
118           118           +0.293        -0.0358       +0.2572       +0.2572       
119           119           -0.0531       -0.0112       -0.0643       -0.0643       
120           120           +0.0018       -0.0003       +0.0015       +0.0015       
121           121           +0.0359       -0            +0.0359       +0.0359       
122           122           -0.0588       -0.0099       -0.0687       -0.0687       
123           123           +0.0899       -0.0056       +0.0843       +0.0843       
124           124           -0.0708       -0.0078       -0.0786       -0.0786       
125           125           +0.0669       -0.011        +0.0559       +0.0559       
126           126           +0.0504       -0.0057       +0.0447       +0.0447       
127           127           -0.0378       -0.0022       -0.04         -0.04         
128           128           +0.0564       -0.0025       +0.0539       +0.0539       
