Frame         Time          Elec          VdW           Nonbond       Total         
0             0             +0            +0            +0            +0            
1             1             +0            +0            +0            +0            
2             2             +0            +0            +0            +0            
3             3             +0            +0            +0            +0            
4             4             +0            +0            +0            +0            
5             5             +0            +0            +0            +0            
6             6             +0            +0            +0            +0            
7             7             +0            +0            +0            +0            
8             8             +0            +0            +0            +0            
9             9             +0            +0            +0            +0            
10            10            +0            +0            +0            +0            
11            11            +0            +0            +0            +0            
12            12            +0            +0            +0            +0            
13            13            +0            +0            +0            +0            
14            14            +0            +0            +0            +0            
15            15            +0            +0            +0            +0            
16            16            +0            +0            +0            +0            
17            17            +0            +0            +0            +0            
18            18            +0            +0            +0            +0            
19            19            +0            +0            +0            +0            
20            20            +0            +0            +0            +0            
21            21            +0.0245       -0.0001       +0.0244       +0.0244       
22            22            +0.2013       -0.0003       +0.201        +0.201        
23            23            +0            +0            +0            +0            
24            24            +0.0205       -0            +0.0205       +0.0205       
25            25            +0            +0            +0            +0            
26            26            +0            +0            +0            +0            
27            27            +0.0009       -0            +0.0009       +0.0009       
28            28            +0            +0            +0            +0            
29            29            +0            +0            +0            +0            
30            30            +0            +0            +0            +0            
31            31            +0            +0            +0            +0            
32            32            +0            +0            +0            +0            
33            33            +0.1052       -0.0001       +0.1051       +0.1051       
34            34            +0            +0            +0            +0            
35            35            +0            +0            +0            +0            
36            36            +0            +0            +0            +0            
37            37            +0            +0            +0            +0            
38            38            +0.0842       -0.0001       +0.0841       +0.0841       
39            39            +0.0052       -0            +0.0052       +0.0052       
40            40            +0.8393       -0.0073       +0.832        +0.832        
41            41            +0            +0            +0            +0            
42            42            +0.725        -0.0194       +0.7056       +0.7056       
43            43            +0.1222       -0.0017       +0.1205       +0.1205       
44            44            +1.5429       -0.0348       +1.5081       +1.5081       
45            45            +1.1086       -0.126        +0.9826       +0.9826       
46            46            +0.7207       -0.0102       +0.7105       +0.7105       
47            47            +1.2333       -0.0078       +1.2255       +1.2255       
48            48            +0.1969       -0.0024       +0.1945       +0.1945       
49            49            +0            +0            +0            +0            
50            50            +0.0683       -0.0002       +0.0681       +0.0681       
51            51            +0.1535       -0.0006       +0.1529       +0.1529       
52            52            +0            +0            +0            +0            
53            53            +0            +0            +0            +0            
54            54            +0            +0            +0            +0            
55            55            +0.0048       -0            +0.0048       +0.0048       
56            56            +0            +0            +0            +0            
57            57            +0.0155       -0            +0.0155       +0.0155       
58            58            +0.0001       -0            +0.0001       +0.0001       
59            59            +0.0626       -0.0024       +0.0602       +0.0602       
60            60            +0.0314       -0.0005       +0.0309       +0.0309       
61            61            +0.0069       -0            +0.0069       +0.0069       
62            62            +0.9674       -0.0198       +0.9476       +0.9476       
63            63            +0.0053       -0.0002       +0.0051       +0.0051       
64            64            +0.3027       -0.0043       +0.2984       +0.2984       
65            65            +0.0013       -0            +0.0013       +0.0013       
66            66            +0.0367       -0.0007       +0.036        +0.036        
67            67            +0.0615       -0.0027       +0.0588       +0.0588       
68            68            +0.0612       -0.001        +0.0602       +0.0602       
69            69            +0.1428       -0.0261       +0.1167       +0.1167       
70            70            +0.0524       -0.013        +0.0394       +0.0394       
71            71            -0.1871       -0.0166       -0.2037       -0.2037       
72            72            -2.447        -0.2334       -2.6804       -2.6804       
73            73            +0.3306       -0.0447       +0.2859       +0.2859       
74            74            -0.1855       -0.0354       -0.2209       -0.2209       
75            75            +0.086        -0.0167       +0.0693       +0.0693       
76            76            -0.9604       -0.0222       -0.9826       -0.9826       
77            77            +0.1481       -0.0055       +0.1426       +0.1426       
78            78            -1.328        -0.0363       -1.3643       -1.3643       
79            79            -0.0128       -0.0011       -0.0139       -0.0139       
80            80            +0.4523       -0.012        +0.4403       +0.4403       
81            81            -1.3758       -0.0094       -1.3852       -1.3852       
82            82            -1.244        -0.0157       -1.2597       -1.2597       
83            83            -1.0642       -0.0305       -1.0947       -1.0947       
84            84            +0.1031       -0.0078       +0.0953       +0.0953       
85            85            -0.6258       -0.0198       -0.6456       -0.6456       
86            86            +0.1206       -0.0183       +0.1023       +0.1023       
87            87            +0.0063       -0.0024       +0.0039       +0.0039       
88            88            +0.0215       -0            +0.0215       +0.0215       
89            89            +0.0306       -0            +0.0306       +0.0306       
90            90            +0.004        -0            +0.004        +0.004        
91            91            -0.1349       -0.0099       -0.1448       -0.1448       
92            92            +0.0196       -0.0034       +0.0162       +0.0162       
93            93            -6.8135       -0.1386       -6.9521       -6.9521       
94            94            -1.309        -0.0827       -1.3917       -1.3917       
95            95            -0.1032       -0.0468       -0.15         -0.15         
96            96            -0.2025       -0.023        -0.2255       -0.2255       
97            97            +0.6074       -0.2985       +0.3089       +0.3089       
98            98            -0.2753       -0.0455       -0.3208       -0.3208       
99            99            -0.633        -0.0551       -0.6881       -0.6881       
100           100           -1.7218       -0.0232       -1.745        -1.745        
101           101           +0.0429       -0.0129       +0.03         +0.03         
102           102           -1.4858       -0.0713       -1.5571       -1.5571       
103           103           -1.1965       -0.0575       -1.254        -1.254        
104           104           -1.6974       -0.1277       -1.8251       -1.8251       
105           105           -1.6661       -0.0351       -1.7012       -1.7012       
106           106           -1.2795       -0.0555       -1.335        -1.335        
107           107           -1.1102       -0.0536       -1.1638       -1.1638       
108           108           -3.0778       -0.1402       -3.218        -3.218        
109           109           -0.4131       -0.0181       -0.4312       -0.4312       
110           110           -1.2747       -0.044        -1.3187       -1.3187       
111           111           -1.4415       -0.0617       -1.5032       -1.5032       
112           112           -0.9978       -0.0291       -1.0269       -1.0269       
113           113           -2.0271       -0.1442       -2.1713       -2.1713       
114           114           -1.1105       -0.0977       -1.2082       -1.2082       
115           115           -6.1791       -0.1506       -6.3297       -6.3297       
116           116           -2.6752       -0.0658       -2.741        -2.741        
117           117           -3.6241       -0.0975       -3.7216       -3.7216       
118           118           -3.1029       -0.0696       -3.1725       -3.1725       
119           119           -3.0926       -0.1089       -3.2015       -3.2015       
120           120           -2.5237       -0.0636       -2.5873       -2.5873       
121           121           +0.1066       -0.0116       +0.095        +0.095        
122           122           +0.0521       -0.0263       +0.0258       +0.0258       
123           123           +0.1001       -0.0171       +0.083        +0.083        
124           124           +0.0022       -0.0128       -0.0106       -0.0106       
125           125           -0.0475       -0.0217       -0.0692       -0.0692       
126           126           -0.0236       -0.0236       -0.0472       -0.0472       
127           127           -0.1481       -0.0032       -0.1513       -0.1513       
128           128           +0.0076       -0.0181       -0.0105       -0.0105       
129           129           +0.2049       -0.0166       +0.1883       +0.1883       
130           130           -0.0255       -0.0117       -0.0372       -0.0372       
131           131           +0.0786       -0.0212       +0.0574       +0.0574       
132           132           -0.2037       -0.0125       -0.2162       -0.2162       
133           133           +0.2408       -0.024        +0.2168       +0.2168       
134           134           -0.1129       -0.0443       -0.1572       -0.1572       
135           135           -7.225        -0.1331       -7.3581       -7.3581       
136           136           -4.9393       -0.0941       -5.0334       -5.0334       
137           137           -1.6396       -0.0416       -1.6812       -1.6812       
138           138           -3.1692       -0.0729       -3.2421       -3.2421       
139           139           -2.3125       -0.081        -2.3935       -2.3935       
140           140           -4.3423       -0.0698       -4.4121       -4.4121       
141           141           -4.5313       -0.1737       -4.705        -4.705        
142           142           -6.4088       -0.3837       -6.7925       -6.7925       
143           143           -2.0374       -0.0404       -2.0778       -2.0778       
144           144           -3.2977       -0.066        -3.3637       -3.3637       
145           145           -5.9597       -0.0941       -6.0538       -6.0538       
