Frame         Time          Elec          VdW           Nonbond       Total         
0             0             +0            +0            +0            +0            
1             1             -0.0074       -0            -0.0074       -0.0074       
2             2             +0.0159       -0.0001       +0.0158       +0.0158       
3             3             +0            +0            +0            +0            
4             4             -0.3339       -0.0005       -0.3344       -0.3344       
5             5             +0.1601       -0.0001       +0.16         +0.16         
6             6             +0.2559       -0.0028       +0.2531       +0.2531       
7             7             +0.0162       -0.0036       +0.0126       +0.0126       
8             8             -0.2356       -0.0047       -0.2403       -0.2403       
9             9             +0            +0            +0            +0            
10            10            +0            +0            +0            +0            
11            11            +0.2515       -0.0006       +0.2509       +0.2509       
12            12            +0            +0            +0            +0            
13            13            +0            +0            +0            +0            
14            14            -0.0004       -0            -0.0004       -0.0004       
15            15            +0.0686       -0.0006       +0.068        +0.068        
16            16            +0.8843       -0.0051       +0.8792       +0.8792       
17            17            +0.5831       -0.0003       +0.5828       +0.5828       
18            18            +0.0364       -0.0001       +0.0363       +0.0363       
19            19            +0.0002       -0            +0.0002       +0.0002       
20            20            -0.0115       -0            -0.0115       -0.0115       
21            21            +0.0004       -0            +0.0004       +0.0004       
22            22            +0            +0            +0            +0            
23            23            +0            +0            +0            +0            
24            24            -0.0065       -0            -0.0065       -0.0065       
25            25            -0.0031       -0            -0.0031       -0.0031       
26            26            +0            +0            +0            +0            
27            27            +0            +0            +0            +0            
28            28            +0            +0            +0            +0            
29            29            +0            +0            +0            +0            
30            30            +0            +0            +0            +0            
31            31            +0            +0            +0            +0            
32            32            +0            +0            +0            +0            
33            33            +0            +0            +0            +0            
34            34            +0            +0            +0            +0            
35            35            +0            +0            +0            +0            
36            36            +0            +0            +0            +0            
37            37            +0            +0            +0            +0            
38            38            +0            +0            +0            +0            
39            39            +0            +0            +0            +0            
40            40            +0            +0            +0            +0            
41            41            +0            +0            +0            +0            
42            42            +0            +0            +0            +0            
43            43            +0            +0            +0            +0            
44            44            +0            +0            +0            +0            
45            45            +0            +0            +0            +0            
46            46            +0            +0            +0            +0            
47            47            +0            +0            +0            +0            
48            48            +0            +0            +0            +0            
49            49            +0            +0            +0            +0            
50            50            +0            +0            +0            +0            
51            51            +0            +0            +0            +0            
52            52            +0            +0            +0            +0            
53            53            +0            +0            +0            +0            
54            54            +0            +0            +0            +0            
55            55            +0            +0            +0            +0            
56            56            +0            +0            +0            +0            
