Frame         Time          Elec          VdW           Nonbond       Total         
0             0             +0.0047       -0            +0.0047       +0.0047       
1             1             +0.0396       -0.0024       +0.0372       +0.0372       
2             2             -0.0528       -0.0012       -0.054        -0.054        
3             3             -0.0015       -0.0001       -0.0016       -0.0016       
4             4             +0.0095       -0.0007       +0.0088       +0.0088       
5             5             +0.0236       -0.0001       +0.0235       +0.0235       
6             6             +0.0223       -0.0006       +0.0217       +0.0217       
7             7             +0.0738       -0.0002       +0.0736       +0.0736       
8             8             +0.0272       -0.0001       +0.0271       +0.0271       
9             9             -0.0196       -0.0003       -0.0199       -0.0199       
10            10            +0.0207       -0.0006       +0.0201       +0.0201       
11            11            +0.0007       -0.0001       +0.0006       +0.0006       
12            12            -0.036        -0.0009       -0.0369       -0.0369       
13            13            +0.0177       -0.0011       +0.0166       +0.0166       
14            14            +0.0242       -0.0001       +0.0241       +0.0241       
15            15            +0.0446       -0.0003       +0.0443       +0.0443       
16            16            -0.0128       -0.0004       -0.0132       -0.0132       
17            17            +0.0172       -0            +0.0172       +0.0172       
18            18            +0.0259       -0            +0.0259       +0.0259       
19            19            +0.0496       -0            +0.0496       +0.0496       
20            20            +0            +0            +0            +0            
21            21            +0            +0            +0            +0            
22            22            +0            +0            +0            +0            
23            23            +0            +0            +0            +0            
24            24            +0            +0            +0            +0            
25            25            +0            +0            +0            +0            
26            26            +0            +0            +0            +0            
27            27            +0.0022       -0            +0.0022       +0.0022       
28            28            +0.081        -0.0001       +0.0809       +0.0809       
29            29            +0.0208       -0            +0.0208       +0.0208       
30            30            +0.0349       -0            +0.0349       +0.0349       
31            31            +0.0127       -0.0002       +0.0125       +0.0125       
32            32            +0.0299       -0            +0.0299       +0.0299       
33            33            +0.0205       -0            +0.0205       +0.0205       
34            34            +0.0021       -0.0012       +0.0009       +0.0009       
35            35            +0.1102       -0.0007       +0.1095       +0.1095       
36            36            +0.0185       -0.002        +0.0165       +0.0165       
37            37            +0.0079       -0.0027       +0.0052       +0.0052       
38            38            +0.0403       -0.0005       +0.0398       +0.0398       
39            39            +0.0857       -0.0005       +0.0852       +0.0852       
40            40            +0.0674       -0.0003       +0.0671       +0.0671       
41            41            -0.0401       -0.0011       -0.0412       -0.0412       
42            42            -0.0068       -0.0015       -0.0083       -0.0083       
43            43            +0.0004       -0.0007       -0.0003       -0.0003       
44            44            +0.0902       -0.0004       +0.0898       +0.0898       
45            45            +0.1126       -0.0009       +0.1117       +0.1117       
46            46            +0.0466       -0.0004       +0.0462       +0.0462       
47            47            +0.0004       -0.0003       +0.0001       +0.0001       
48            48            +0.0196       -0.0002       +0.0194       +0.0194       
49            49            +0.0039       -0            +0.0039       +0.0039       
50            50            +0.0058       -0.0007       +0.0051       +0.0051       
51            51            -0.079        -0.0011       -0.0801       -0.0801       
52            52            +0.0117       -0.0013       +0.0104       +0.0104       
53            53            -0.0725       -0.0009       -0.0734       -0.0734       
54            54            -0.0524       -0.0003       -0.0527       -0.0527       
55            55            +0.0554       -0.0011       +0.0543       +0.0543       
56            56            -0.1393       -0.0034       -0.1427       -0.1427       
57            57            -0.0833       -0.0019       -0.0852       -0.0852       
58            58            -0.0493       -0.0022       -0.0515       -0.0515       
59            59            -0.1664       -0.0036       -0.17         -0.17         
60            60            -0.0752       -0.002        -0.0772       -0.0772       
61            61            +0.1833       -0.0002       +0.1831       +0.1831       
62            62            +0.0973       -0.0005       +0.0968       +0.0968       
63            63            +0.0414       -0.0006       +0.0408       +0.0408       
64            64            +0.0638       -0.0013       +0.0625       +0.0625       
65            65            -0.0941       -0.0031       -0.0972       -0.0972       
66            66            -0.0175       -0.0002       -0.0177       -0.0177       
67            67            +0.0014       -0.0001       +0.0013       +0.0013       
68            68            +0.0258       -0            +0.0258       +0.0258       
69            69            -0.0027       -0.0006       -0.0033       -0.0033       
70            70            +0            +0            +0            +0            
71            71            +0            +0            +0            +0            
72            72            +0            +0            +0            +0            
73            73            +0            +0            +0            +0            
74            74            +0.0063       -0            +0.0063       +0.0063       
75            75            +0.0071       -0            +0.0071       +0.0071       
76            76            +0            +0            +0            +0            
77            77            +0.0108       -0.0016       +0.0092       +0.0092       
78            78            +0.0351       -0            +0.0351       +0.0351       
79            79            +0.0185       -0            +0.0185       +0.0185       
80            80            +0.0217       -0            +0.0217       +0.0217       
81            81            +0            +0            +0            +0            
82            82            -0.0029       -0.0017       -0.0046       -0.0046       
83            83            +0            +0            +0            +0            
84            84            +0            +0            +0            +0            
85            85            +0            +0            +0            +0            
86            86            +0.0012       -0            +0.0012       +0.0012       
87            87            +0.0062       -0            +0.0062       +0.0062       
88            88            +0.0112       -0            +0.0112       +0.0112       
89            89            +0.0401       -0            +0.0401       +0.0401       
90            90            +0.0133       -0            +0.0133       +0.0133       
91            91            +0.0007       -0            +0.0007       +0.0007       
92            92            +0.0002       -0            +0.0002       +0.0002       
93            93            +0.0106       -0            +0.0106       +0.0106       
94            94            +0.0015       -0            +0.0015       +0.0015       
95            95            +0.0765       -0            +0.0765       +0.0765       
96            96            +0.0122       -0            +0.0122       +0.0122       
97            97            +0.0117       -0            +0.0117       +0.0117       
98            98            +0.009        -0            +0.009        +0.009        
99            99            +0.0096       -0            +0.0096       +0.0096       
100           100           +0.0219       -0            +0.0219       +0.0219       
101           101           +0.0002       -0            +0.0002       +0.0002       
102           102           +0.0126       -0.0001       +0.0125       +0.0125       
103           103           +0            +0            +0            +0            
104           104           +0.0279       -0.0001       +0.0278       +0.0278       
105           105           +0.0029       -0.0001       +0.0028       +0.0028       
106           106           +0.0002       -0            +0.0002       +0.0002       
107           107           +0.0181       -0.0001       +0.018        +0.018        
108           108           +0.0117       -0            +0.0117       +0.0117       
109           109           +0.0582       -0            +0.0582       +0.0582       
110           110           +0.0848       -0.0002       +0.0846       +0.0846       
111           111           +0            +0            +0            +0            
112           112           +0.0354       -0.0001       +0.0353       +0.0353       
113           113           +0.0014       -0            +0.0014       +0.0014       
114           114           +0.0064       -0.0001       +0.0063       +0.0063       
115           115           +0.0256       -0            +0.0256       +0.0256       
116           116           +0.0201       -0.0001       +0.02         +0.02         
117           117           -0.015        -0.0001       -0.0151       -0.0151       
118           118           +0.0109       -0            +0.0109       +0.0109       
119           119           -0.0228       -0.0001       -0.0229       -0.0229       
120           120           +0.014        -0            +0.014        +0.014        
